SCC1 
UTC,PMT5577DN,PD1DN,PD2DN,PMTS,TMP,SETTMP,TEPWR,TEDIR,PMT5577rad,PD1rad,rad_units,
2010-03-10 16:43:28,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 16:44:01,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 16:44:06,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 16:44:17,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 16:48:09,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 16:49:48,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 16:50:12,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 16:57:55,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 16:59:03,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 16:59:33,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:02:12,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:02:40,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:02:55,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:03:27,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:10:38,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:10:50,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:11:07,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:11:11,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:11:18,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:11:33,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:11:56,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:12:09,           8,           0,        1023,           1,        -272,       22.50,           0,           0,        3.80,           0,   uW/m^2*Sr,
2010-03-10 17:12:14,           8,           0,        1023,           1,        -272,       22.50,           0,           0,        3.80,           0,   uW/m^2*Sr,
2010-03-10 17:12:24,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:12:35,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:12:42,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:12:51,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:13:03,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:13:07,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:13:17,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:13:30,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:15:25,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:15:57,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:16:06,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:16:17,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:16:37,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:16:48,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:17:05,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:17:18,           8,           0,        1023,           1,        -272,       22.50,           0,           0,        3.80,           0,   uW/m^2*Sr,
2010-03-10 17:17:22,           8,           0,        1023,           1,        -272,       22.50,           0,           0,        3.80,           0,   uW/m^2*Sr,
2010-03-10 17:17:32,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:17:46,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:21:39,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:21:57,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:22:15,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:22:20,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:22:28,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:22:38,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:22:49,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:23:15,           8,           0,        1023,           1,        -272,       22.50,           0,           0,        3.80,           0,   uW/m^2*Sr,
2010-03-10 17:23:47,           8,           0,        1023,           1,        -272,       22.50,           0,           0,        3.80,           0,   uW/m^2*Sr,
2010-03-10 17:23:54,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:24:10,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:24:16,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:24:26,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:24:39,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:24:42,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:24:58,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:25:06,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:25:14,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:25:18,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:25:31,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:25:42,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:25:51,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:26:00,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:26:08,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:26:18,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-10 17:26:25,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
