BZN2 
UTC,PMT5577DN,PD1DN,PMTGV,PMTS,TMP,PMT5577rad,PD1rad,rad_units,
2010-06-10 00:00:04,           0,           0,           0,           0,          27,           0,           0,   uW/m^2*Sr,
2010-06-10 00:00:09,           0,           0,        0.73,           1,       27.10,           0,           0,   uW/m^2*Sr,
2010-06-10 00:00:14,           0,           0,           0,           0,          27,           0,           0,   uW/m^2*Sr,
2010-06-10 00:00:19,           0,           0,        0.73,           1,       27.10,           0,           0,   uW/m^2*Sr,
2010-06-10 00:00:24,           0,           0,           0,           0,          27,           0,           0,   uW/m^2*Sr,
2010-06-10 00:00:29,           0,           0,        0.73,           1,       27.10,           0,           0,   uW/m^2*Sr,
2010-06-10 00:00:34,           0,           0,           0,           0,          27,           0,           0,   uW/m^2*Sr,
2010-06-10 00:00:39,           0,           0,        0.73,           1,       27.10,           0,           0,   uW/m^2*Sr,
2010-06-10 00:00:44,           0,           0,           0,           0,          27,           0,           0,   uW/m^2*Sr,
2010-06-10 00:00:49,           0,           0,        0.73,           1,       27.10,           0,           0,   uW/m^2*Sr,
2010-06-10 00:00:54,           0,           0,           0,           0,          27,           0,           0,   uW/m^2*Sr,
2010-06-10 00:00:59,           0,           0,        0.73,           1,       27.10,           0,           0,   uW/m^2*Sr,
2010-06-10 00:01:04,           0,           0,           0,           0,          27,           0,           0,   uW/m^2*Sr,
2010-06-10 00:01:09,           0,           0,        0.73,           1,       27.10,           0,           0,   uW/m^2*Sr,
2010-06-10 00:01:14,           0,           0,           0,           0,          27,           0,           0,   uW/m^2*Sr,
2010-06-10 00:01:19,           0,           0,        0.73,           1,       27.10,           0,           0,   uW/m^2*Sr,
2010-06-10 00:01:24,           0,           0,           0,           0,          27,           0,           0,   uW/m^2*Sr,
2010-06-10 00:01:29,           0,           0,        0.73,           1,          27,           0,           0,   uW/m^2*Sr,
2010-06-10 00:01:34,           0,           0,           0,           0,       26.90,           0,           0,   uW/m^2*Sr,
2010-06-10 00:01:39,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-06-10 00:01:44,           0,           0,           0,           0,       26.90,           0,           0,   uW/m^2*Sr,
2010-06-10 00:01:49,           0,           0,        0.73,           1,          27,           0,           0,   uW/m^2*Sr,
2010-06-10 00:01:54,           0,           0,           0,           0,       26.90,           0,           0,   uW/m^2*Sr,
2010-06-10 00:01:59,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-06-10 00:02:04,           0,           0,           0,           0,       26.90,           0,           0,   uW/m^2*Sr,
2010-06-10 00:02:09,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-06-10 00:02:14,           0,           0,           0,           0,       26.80,           0,           0,   uW/m^2*Sr,
2010-06-10 00:02:19,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-06-10 00:02:24,           0,           0,           0,           0,       26.90,           0,           0,   uW/m^2*Sr,
2010-06-10 00:02:29,           0,           0,        0.73,           1,          27,           0,           0,   uW/m^2*Sr,
2010-06-10 00:02:34,           0,           0,           0,           0,       26.90,           0,           0,   uW/m^2*Sr,
2010-06-10 00:02:39,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-06-10 00:02:44,           0,           0,           0,           0,       26.90,           0,           0,   uW/m^2*Sr,
2010-06-10 00:02:49,           0,           0,        0.73,           1,       27.10,           0,           0,   uW/m^2*Sr,
2010-06-10 00:02:54,           0,           0,           0,           0,          27,           0,           0,   uW/m^2*Sr,
2010-06-10 00:02:59,           0,           0,        0.73,           1,          27,           0,           0,   uW/m^2*Sr,
2010-06-10 00:03:04,           0,           0,           0,           0,          27,           0,           0,   uW/m^2*Sr,
2010-06-10 00:03:09,           0,           0,        0.73,           1,          27,           0,           0,   uW/m^2*Sr,
2010-06-10 00:03:14,           0,           0,           0,           0,       26.90,           0,           0,   uW/m^2*Sr,
2010-06-10 00:03:19,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
