BZN2 
UTC,PMT5577DN,PD1DN,PMTGV,PMTS,TMP,PMT5577rad,PD1rad,rad_units,
2011-07-08 00:00:01,           0,        1023,           0,           0,       39.50,         NaN,         NaN,   uW/m^2*Sr,
2011-07-08 00:00:04,           0,        1023,           0,           0,       39.40,         NaN,         NaN,   uW/m^2*Sr,
2011-07-08 00:00:04,           0,        1023,           0,           0,       39.40,         NaN,         NaN,   uW/m^2*Sr,
2011-07-08 00:00:07,           0,        1023,           0,           0,       39.50,         NaN,         NaN,   uW/m^2*Sr,
2011-07-08 00:00:10,           0,        1023,           0,           0,       39.50,         NaN,         NaN,   uW/m^2*Sr,
2011-07-08 00:00:10,           0,        1023,           0,           0,       39.50,         NaN,         NaN,   uW/m^2*Sr,
2011-07-08 00:00:13,           0,        1023,           0,           0,       39.40,         NaN,         NaN,   uW/m^2*Sr,
2011-07-08 00:00:16,           0,        1023,           0,           0,       39.50,         NaN,         NaN,   uW/m^2*Sr,
2011-07-08 00:00:19,           0,        1023,           0,           0,       39.40,         NaN,         NaN,   uW/m^2*Sr,
2011-07-08 00:00:22,           0,        1023,           0,           0,       39.40,         NaN,         NaN,   uW/m^2*Sr,
2011-07-08 00:00:22,           0,        1023,           0,           0,       39.40,         NaN,         NaN,   uW/m^2*Sr,
2011-07-08 00:00:25,           0,        1023,           0,           0,       39.40,         NaN,         NaN,   uW/m^2*Sr,
2011-07-08 00:00:28,           0,        1023,           0,           0,       39.50,         NaN,         NaN,   uW/m^2*Sr,
2011-07-08 00:00:31,           0,        1023,           0,           0,       39.50,         NaN,         NaN,   uW/m^2*Sr,
2011-07-08 00:00:35,           0,        1023,           0,           0,       39.40,         NaN,         NaN,   uW/m^2*Sr,
2011-07-08 00:00:38,           0,        1023,           0,           0,       39.50,         NaN,         NaN,   uW/m^2*Sr,
2011-07-08 00:00:41,           0,        1023,           0,           0,       39.50,         NaN,         NaN,   uW/m^2*Sr,
2011-07-08 00:00:44,           0,        1023,           0,           0,       39.50,         NaN,         NaN,   uW/m^2*Sr,
2011-07-08 00:00:47,           0,        1023,           0,           0,       39.40,         NaN,         NaN,   uW/m^2*Sr,
2011-07-08 00:00:50,           0,        1023,           0,           0,       39.40,         NaN,         NaN,   uW/m^2*Sr,
2011-07-08 00:00:53,           0,        1023,           0,           0,       39.40,         NaN,         NaN,   uW/m^2*Sr,
2011-07-08 00:00:56,           0,        1023,           0,           0,       39.40,         NaN,         NaN,   uW/m^2*Sr,
2011-07-08 00:00:59,           0,        1023,           0,           0,       39.40,         NaN,         NaN,   uW/m^2*Sr,
