BZN2 
UTC,PMT5577DN,PD1DN,PMTGV,PMTS,TMP,PMT5577rad,PD1rad,rad_units,
2010-06-24 00:00:04,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:00:09,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:00:14,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:00:19,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:00:29,           0,        1023,           0,           0,       33.30,           0,           0,   uW/m^2*Sr,
2010-06-24 00:00:34,           0,        1023,           0,           0,       33.20,           0,           0,   uW/m^2*Sr,
2010-06-24 00:00:39,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:00:44,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:00:49,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:01:24,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:01:29,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:01:34,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:01:39,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:01:44,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:01:54,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:01:59,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:02:04,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:02:09,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:02:14,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:02:24,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:02:29,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:02:34,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:02:39,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:02:44,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:02:54,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:02:59,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:03:04,           0,        1023,           0,           0,       33.20,           0,           0,   uW/m^2*Sr,
2010-06-24 00:03:09,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:03:14,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:03:49,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:03:54,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:03:59,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:04:04,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:04:09,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:04:19,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:04:24,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:04:29,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:04:34,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:04:39,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:04:49,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:04:54,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:04:59,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:05:04,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:05:09,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:05:19,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:05:24,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:05:29,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:05:34,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:05:39,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:06:14,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:06:19,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:06:24,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:06:29,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:06:34,           0,        1023,           0,           0,       33.20,           0,           0,   uW/m^2*Sr,
2010-06-24 00:06:44,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:06:49,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:06:54,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:06:59,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:07:04,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:07:14,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:07:19,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:07:24,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:07:29,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:07:34,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:07:44,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:07:49,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:07:54,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:07:59,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:08:04,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:08:39,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:08:44,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:08:49,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:08:54,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:08:59,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:09:04,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:09:09,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:09:14,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:09:19,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:09:24,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:09:29,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:09:34,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:09:44,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:09:49,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:09:54,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:09:59,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:10:04,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:10:14,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:10:19,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:10:29,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:10:34,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:10:39,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:10:49,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:10:54,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:10:59,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:11:04,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:11:09,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:11:44,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:11:49,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:11:54,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:11:59,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:12:04,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:12:09,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:12:14,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:12:19,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:12:24,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:12:29,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:12:34,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:12:39,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:12:49,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:12:54,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:12:59,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:13:04,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:13:09,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:13:19,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:13:24,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:13:29,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:13:34,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:13:39,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:13:49,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:13:54,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:13:59,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:14:04,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:14:09,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:14:44,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:14:49,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:14:54,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:14:59,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:15:04,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:15:14,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:15:19,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:15:24,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:15:29,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:15:34,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:15:44,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:15:49,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:15:54,           0,        1023,           0,           0,       33.10,           0,           0,   uW/m^2*Sr,
2010-06-24 00:15:59,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:16:04,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:16:14,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:16:19,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:16:24,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:16:29,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:16:34,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:17:09,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:17:14,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:17:19,           0,        1023,           0,           0,       32.90,           0,           0,   uW/m^2*Sr,
2010-06-24 00:17:24,           0,        1023,           0,           0,       32.90,           0,           0,   uW/m^2*Sr,
2010-06-24 00:17:29,           0,        1023,           0,           0,       32.90,           0,           0,   uW/m^2*Sr,
2010-06-24 00:17:34,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:17:39,           0,        1023,           0,           0,       32.90,           0,           0,   uW/m^2*Sr,
2010-06-24 00:17:44,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:17:49,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:17:54,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:17:59,           0,        1023,           0,           0,       32.90,           0,           0,   uW/m^2*Sr,
2010-06-24 00:18:04,           0,        1023,           0,           0,       32.90,           0,           0,   uW/m^2*Sr,
2010-06-24 00:18:09,           0,        1023,           0,           0,       32.90,           0,           0,   uW/m^2*Sr,
2010-06-24 00:18:14,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:18:19,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:18:24,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:18:29,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:18:34,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:18:39,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:18:44,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:18:49,           0,        1023,           0,           0,       32.90,           0,           0,   uW/m^2*Sr,
2010-06-24 00:18:54,           0,        1023,           0,           0,       32.90,           0,           0,   uW/m^2*Sr,
2010-06-24 00:18:59,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:19:04,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:19:09,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:19:14,           0,        1023,           0,           0,       32.90,           0,           0,   uW/m^2*Sr,
2010-06-24 00:19:24,           0,        1023,           0,           0,       32.90,           0,           0,   uW/m^2*Sr,
2010-06-24 00:19:29,           0,        1023,           0,           0,       32.80,           0,           0,   uW/m^2*Sr,
2010-06-24 00:19:34,           0,        1023,           0,           0,       32.90,           0,           0,   uW/m^2*Sr,
2010-06-24 00:19:39,           0,        1023,           0,           0,       32.90,           0,           0,   uW/m^2*Sr,
2010-06-24 00:19:44,           0,        1023,           0,           0,       32.80,           0,           0,   uW/m^2*Sr,
2010-06-24 00:19:54,           0,        1023,           0,           0,       32.80,           0,           0,   uW/m^2*Sr,
2010-06-24 00:19:59,           0,        1023,           0,           0,       32.70,           0,           0,   uW/m^2*Sr,
2010-06-24 00:20:04,           0,        1023,           0,           0,       32.70,           0,           0,   uW/m^2*Sr,
2010-06-24 00:20:09,           0,        1023,           0,           0,       32.80,           0,           0,   uW/m^2*Sr,
2010-06-24 00:20:14,           0,        1023,           0,           0,       32.70,           0,           0,   uW/m^2*Sr,
2010-06-24 00:20:24,           0,        1023,           0,           0,       32.70,           0,           0,   uW/m^2*Sr,
2010-06-24 00:20:29,           0,        1023,           0,           0,       32.80,           0,           0,   uW/m^2*Sr,
2010-06-24 00:20:34,           0,        1023,           0,           0,       32.80,           0,           0,   uW/m^2*Sr,
2010-06-24 00:20:39,           0,        1023,           0,           0,       32.90,           0,           0,   uW/m^2*Sr,
2010-06-24 00:20:44,           0,        1023,           0,           0,       32.90,           0,           0,   uW/m^2*Sr,
2010-06-24 00:21:19,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:21:24,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:21:29,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:21:34,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:21:39,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:21:44,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:21:49,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:21:54,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:21:59,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:22:04,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:22:09,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:22:14,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:22:24,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:22:29,           0,        1023,           0,           0,       32.90,           0,           0,   uW/m^2*Sr,
2010-06-24 00:22:34,           0,        1023,           0,           0,       32.90,           0,           0,   uW/m^2*Sr,
2010-06-24 00:22:39,           0,        1023,           0,           0,       32.90,           0,           0,   uW/m^2*Sr,
2010-06-24 00:22:44,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:22:54,           0,        1023,           0,           0,          33,           0,           0,   uW/m^2*Sr,
2010-06-24 00:22:59,           0,        1023,           0,           0,       32.90,           0,           0,   uW/m^2*Sr,
2010-06-24 00:23:04,           0,        1023,           0,           0,       32.90,           0,           0,   uW/m^2*Sr,
