BZN2 
UTC,PMT5577DN,PD1DN,PMTGV,PMTS,TMP,PMT5577rad,PD1rad,rad_units,
2010-06-16 18:26:31,           0,        1023,           0,           0,       33.80,           0,           0,   uW/m^2*Sr,
2010-06-16 18:26:36,           0,        1023,           0,           0,       33.70,           0,           0,   uW/m^2*Sr,
2010-06-16 18:26:41,           0,        1023,           0,           0,       33.70,           0,           0,   uW/m^2*Sr,
2010-06-16 18:26:46,           0,        1023,           0,           0,       33.70,           0,           0,   uW/m^2*Sr,
2010-06-16 18:27:31,           0,        1023,           0,           0,       33.70,           0,           0,   uW/m^2*Sr,
2010-06-16 18:27:36,           0,        1023,           0,           0,       33.70,           0,           0,   uW/m^2*Sr,
2010-06-16 18:27:41,           0,        1023,           0,           0,       33.70,           0,           0,   uW/m^2*Sr,
2010-06-16 18:27:46,           0,        1023,           0,           0,       33.70,           0,           0,   uW/m^2*Sr,
2010-06-16 18:27:51,           0,        1023,           0,           0,       33.70,           0,           0,   uW/m^2*Sr,
2010-06-16 18:27:56,           0,        1023,           0,           0,       33.80,           0,           0,   uW/m^2*Sr,
2010-06-16 18:28:01,           0,        1023,           0,           0,       33.70,           0,           0,   uW/m^2*Sr,
2010-06-16 18:28:06,           0,        1023,           0,           0,       33.70,           0,           0,   uW/m^2*Sr,
2010-06-16 18:28:11,           0,        1023,           0,           0,       33.70,           0,           0,   uW/m^2*Sr,
2010-06-16 18:28:16,           0,        1023,           0,           0,       33.70,           0,           0,   uW/m^2*Sr,
2010-06-16 18:28:21,           0,        1023,           0,           0,       33.70,           0,           0,   uW/m^2*Sr,
2010-06-16 18:28:26,           0,        1023,           0,           0,       33.80,           0,           0,   uW/m^2*Sr,
2010-06-16 18:28:31,           0,        1023,           0,           0,       33.70,           0,           0,   uW/m^2*Sr,
2010-06-16 18:28:36,           0,        1023,           0,           0,       33.70,           0,           0,   uW/m^2*Sr,
2010-06-16 18:37:38,           0,        1023,           0,           0,       34.10,           0,           0,   uW/m^2*Sr,
2010-06-16 18:37:43,           0,        1023,           0,           0,       34.20,           0,           0,   uW/m^2*Sr,
2010-06-16 18:37:48,           0,        1023,           0,           0,       34.20,           0,           0,   uW/m^2*Sr,
2010-06-16 18:37:53,           0,        1023,           0,           0,       34.10,           0,           0,   uW/m^2*Sr,
2010-06-16 18:37:58,           0,        1023,           0,           0,          34,           0,           0,   uW/m^2*Sr,
2010-06-16 18:38:03,           0,        1023,           0,           0,          34,           0,           0,   uW/m^2*Sr,
2010-06-16 18:38:08,           0,        1023,           0,           0,          34,           0,           0,   uW/m^2*Sr,
2010-06-16 18:38:13,           0,        1023,           0,           0,       33.90,           0,           0,   uW/m^2*Sr,
2010-06-16 18:38:18,           0,        1023,           0,           0,          34,           0,           0,   uW/m^2*Sr,
2010-06-16 18:38:23,           0,        1023,           0,           0,          34,           0,           0,   uW/m^2*Sr,
2010-06-16 18:38:28,           0,        1023,           0,           0,          34,           0,           0,   uW/m^2*Sr,
2010-06-16 18:38:33,           0,        1023,           0,           0,          34,           0,           0,   uW/m^2*Sr,
2010-06-16 18:38:38,           0,        1023,           0,           0,          34,           0,           0,   uW/m^2*Sr,
2010-06-16 18:38:43,           0,        1023,           0,           0,          34,           0,           0,   uW/m^2*Sr,
2010-06-16 18:38:48,           0,        1023,           0,           0,          34,           0,           0,   uW/m^2*Sr,
2010-06-16 18:38:53,           0,        1023,           0,           0,          34,           0,           0,   uW/m^2*Sr,
2010-06-16 18:38:58,           0,        1023,           0,           0,          34,           0,           0,   uW/m^2*Sr,
2010-06-16 18:39:03,           0,        1023,           0,           0,          34,           0,           0,   uW/m^2*Sr,
2010-06-16 18:39:08,           0,        1023,           0,           0,          34,           0,           0,   uW/m^2*Sr,
2010-06-16 18:39:13,           0,        1023,           0,           0,          34,           0,           0,   uW/m^2*Sr,
2010-06-16 18:39:18,           0,        1023,           0,           0,          34,           0,           0,   uW/m^2*Sr,
2010-06-16 18:39:23,           0,        1023,           0,           0,          34,           0,           0,   uW/m^2*Sr,
2010-06-16 18:39:28,           0,        1023,           0,           0,          34,           0,           0,   uW/m^2*Sr,
2010-06-16 18:40:18,           0,        1023,           0,           0,          34,           0,           0,   uW/m^2*Sr,
2010-06-16 18:40:23,           0,        1023,           0,           0,          34,           0,           0,   uW/m^2*Sr,
2010-06-16 18:40:28,           0,        1023,           0,           0,       34.10,           0,           0,   uW/m^2*Sr,
2010-06-16 18:40:33,           0,        1023,           0,           0,       34.20,           0,           0,   uW/m^2*Sr,
2010-06-16 18:40:38,           0,        1023,           0,           0,       34.20,           0,           0,   uW/m^2*Sr,
2010-06-16 18:40:48,           0,        1023,           0,           0,          34,           0,           0,   uW/m^2*Sr,
2010-06-16 18:40:53,           0,        1023,           0,           0,          34,           0,           0,   uW/m^2*Sr,
2010-06-16 18:40:58,           0,        1023,           0,           0,       34.10,           0,           0,   uW/m^2*Sr,
2010-06-16 18:41:03,           0,        1023,           0,           0,       34.10,           0,           0,   uW/m^2*Sr,
2010-06-16 18:41:08,           0,        1023,           0,           0,       34.20,           0,           0,   uW/m^2*Sr,
2010-06-16 18:41:13,           0,        1023,           0,           0,       34.20,           0,           0,   uW/m^2*Sr,
2010-06-16 18:41:18,           0,        1023,           0,           0,       34.10,           0,           0,   uW/m^2*Sr,
2010-06-16 18:41:23,           0,        1023,           0,           0,       34.10,           0,           0,   uW/m^2*Sr,
2010-06-16 18:41:28,           0,        1023,           0,           0,          34,           0,           0,   uW/m^2*Sr,
2010-06-16 18:42:18,           0,        1023,           0,           0,       34.10,           0,           0,   uW/m^2*Sr,
2010-06-16 18:42:23,           0,        1023,           0,           0,       34.10,           0,           0,   uW/m^2*Sr,
2010-06-16 18:42:28,           0,        1023,           0,           0,       34.20,           0,           0,   uW/m^2*Sr,
2010-06-16 18:42:33,           0,        1023,           0,           0,       34.20,           0,           0,   uW/m^2*Sr,
2010-06-16 18:42:38,           0,        1023,           0,           0,          34,           0,           0,   uW/m^2*Sr,
2010-06-16 18:42:43,           0,        1023,           0,           0,          34,           0,           0,   uW/m^2*Sr,
2010-06-16 18:42:48,           0,        1023,           0,           0,          34,           0,           0,   uW/m^2*Sr,
2010-06-16 18:43:37,           0,        1023,           0,           0,       34.20,           0,           0,   uW/m^2*Sr,
2010-06-16 18:43:42,           0,        1023,           0,           0,       34.20,           0,           0,   uW/m^2*Sr,
2010-06-16 18:43:47,           0,        1023,           0,           0,       34.20,           0,           0,   uW/m^2*Sr,
2010-06-16 18:43:52,           0,        1023,           0,           0,       34.30,           0,           0,   uW/m^2*Sr,
2010-06-16 18:43:57,           0,        1023,           0,           0,       34.30,           0,           0,   uW/m^2*Sr,
2010-06-16 18:44:02,           0,        1023,           0,           0,       34.20,           0,           0,   uW/m^2*Sr,
2010-06-16 18:44:07,           0,        1023,           0,           0,       34.20,           0,           0,   uW/m^2*Sr,
2010-06-16 18:44:12,           0,        1023,           0,           0,       34.30,           0,           0,   uW/m^2*Sr,
2010-06-16 18:44:17,           0,        1023,           0,           0,       34.20,           0,           0,   uW/m^2*Sr,
2010-06-16 18:44:22,           0,        1023,           0,           0,       34.20,           0,           0,   uW/m^2*Sr,
2010-06-16 18:44:27,           0,        1023,           0,           0,       34.30,           0,           0,   uW/m^2*Sr,
2010-06-16 18:44:32,           0,        1023,           0,           0,       34.30,           0,           0,   uW/m^2*Sr,
2010-06-16 18:44:37,           0,        1023,           0,           0,       34.30,           0,           0,   uW/m^2*Sr,
