BZN2 
UTC,PMT5577DN,PD1DN,PMTGV,PMTS,TMP,PMT5577rad,PD1rad,rad_units,
2010-08-04 05:11:54,           0,           0,        0.73,           1,       26.80,           0,           0,   uW/m^2*Sr,
2010-08-04 05:11:59,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:12:04,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:12:09,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:12:14,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:12:19,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:12:24,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:12:29,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:12:34,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:12:39,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:12:44,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:12:49,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:12:54,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:12:59,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:13:04,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:13:09,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:13:14,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:13:19,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:13:24,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:13:29,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:13:34,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:13:39,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:13:44,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:13:49,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:13:54,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:13:59,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:14:04,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:14:09,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:14:14,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:14:19,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:14:24,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:14:29,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:14:34,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:14:39,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:14:44,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:14:49,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:14:54,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:14:59,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
2010-08-04 05:15:04,           0,           0,        0.73,           1,       26.90,           0,           0,   uW/m^2*Sr,
