BZN2 
UTC,PMT5577DN,PD1DN,PMTGV,PMTS,TMP,SETTMP,TEPWR,TEDIR,PMT5577rad,PD1rad,rad_units,
0000-00-00 00:00:00,           0,           0,        0.05,           1,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.05,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.20,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.20,           1,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.35,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.51,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.51,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.66,           1,       26.90,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.66,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.73,           1,       26.90,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.73,           1,       26.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.73,           1,       26.10,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.10,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.73,           1,       26.20,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,        1023,           0,        0.10,           1,       26.10,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,        1023,           0,           0,           0,       26.20,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,        1023,           0,           0,           1,       26.20,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,        1023,           0,        0.00,           1,       26.50,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,        1023,           0,           0,           0,       26.50,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,        1023,           0,           0,           1,       26.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.73,           1,       24.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       24.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.73,           1,       24.90,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.73,           1,       25.90,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       25.70,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.73,           1,       25.80,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.73,           1,       26.60,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.60,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.73,           1,       26.60,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.73,           1,       26.60,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.60,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.73,           1,       26.70,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,        1023,           0,        0.73,           1,       26.10,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,        1023,           0,           0,           0,       26.20,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,        1023,           0,        0.73,           1,       26.20,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,        1023,           0,        0.73,           1,       26.10,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,        1023,           0,           0,           0,       26.10,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,        1023,           0,        0.73,           1,       26.10,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.73,           1,       25.90,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       25.90,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.73,           1,          26,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.73,           1,       24.50,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       24.60,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.73,           1,       24.90,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       24.90,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.73,           1,       24.90,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.73,           1,       25.20,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       25.10,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.73,           1,       25.20,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.73,           1,       25.30,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       25.20,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.73,           1,       25.30,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.20,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.58,           1,       26.20,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.27,           1,       26.10,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.10,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.27,           1,       26.20,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.42,           1,       26.60,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.40,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.42,           1,       26.50,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.43,           1,       26.60,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.40,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.43,           1,       26.50,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.55,           1,       26.60,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.40,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.55,           1,       26.50,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.55,           1,          26,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.10,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.55,           1,       26.10,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.70,           1,       26.40,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.50,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.70,           1,       26.30,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.85,           1,       26.40,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.40,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.86,           1,       26.40,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           1,       25.60,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       25.90,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.00,           1,       25.90,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.00,           1,       24.30,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       24.30,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           1,       24.30,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.00,           1,       26.60,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.60,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.01,           1,       26.60,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           1,       26.60,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.50,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           1,       26.50,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           1,       26.40,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.50,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           1,       26.60,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           1,       26.60,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.60,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           1,       26.60,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.60,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           1,       26.60,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.86,           1,       26.80,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.70,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.86,           1,       26.80,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.86,           1,       26.30,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.30,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.86,           1,       26.50,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.86,           1,       26.20,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.30,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.86,           1,       26.50,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.86,           1,       24.80,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       24.80,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.86,           1,       24.90,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.86,           1,       25.50,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       25.40,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.86,           1,       25.50,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       25.40,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.86,           1,       25.50,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       25.30,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.86,           1,       25.50,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       25.40,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.86,           1,       25.50,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       25.40,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.86,           1,       25.50,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       25.40,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.86,           1,       25.50,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       25.40,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.86,           1,       25.60,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       25.50,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.86,           1,       25.50,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       25.60,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.86,           1,       25.60,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       25.50,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.86,           1,       25.50,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       25.50,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.86,           1,       25.60,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.86,           1,       25.20,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       25.30,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.86,           1,       25.50,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,        1023,           0,        0.85,           1,       25.30,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,        1023,           0,           0,           0,       25.30,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,        1023,           0,        0.85,           1,       25.30,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.85,           1,       25.90,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       25.90,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.85,           1,       25.90,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.85,           1,       25.30,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       25.50,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.85,           1,       25.70,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.85,           1,       25.40,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       25.40,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.85,           1,       25.50,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.55,           1,       26.60,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.60,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.55,           1,       26.60,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.55,           1,       26.80,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.70,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.55,           1,       26.80,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.55,           1,       26.60,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.50,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.55,           1,       26.60,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.39,           1,       26.90,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.80,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.39,           1,       26.90,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.24,           1,       26.90,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.90,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.24,           1,       26.90,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.29,           1,       26.90,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.90,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.29,           1,       25.90,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.10,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.29,           1,       26.10,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,        0.29,           1,       26.20,            ,            ,            ,           0,           0,   uW/m^2*Sr,
0000-00-00 00:00:00,           0,           0,           0,           0,       26.20,            ,            ,            ,           0,           0,   uW/m^2*Sr,
