BZN2 
UTC,PMT5577DN,PD1DN,PD2DN,PMTS,TMP,SETTMP,TEPWR,TEDIR,PMT5577rad,PD1rad,rad_units,
2010-05-26 20:06:26,          90,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:06:32,          90,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:06:38,          90,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:06:44,          90,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:06:50,          90,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:06:59,          90,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:07:05,          90,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:07:14,          91,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:07:20,          91,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:07:29,          91,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:07:35,          89,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:07:41,          91,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:07:47,          91,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:07:53,          91,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:07:59,          90,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:08:05,          90,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:08:14,          91,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:08:20,          91,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:08:26,          90,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:08:32,          90,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:08:38,          90,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:08:44,          90,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:08:53,          90,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:08:59,          90,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:09:05,          90,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:09:11,          90,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:09:17,          90,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:09:23,          90,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:09:32,          91,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:09:38,          90,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:09:44,          91,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:09:53,          90,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:09:59,          90,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:10:05,          90,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:10:11,          90,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:10:23,          90,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:10:29,          90,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:10:38,          90,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:10:47,          90,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:10:53,          90,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:11:02,          90,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:11:08,          90,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:11:17,          91,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-05-26 20:11:29,          91,           0,           0,           1,      226.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
