BZN2 
UTC,PMT5577DN,PD1DN,PMTGV,PMTS,TMP,SETTMP,TEPWR,TEDIR,PMT5577rad,PD1rad,rad_units,
2010-06-08 18:27:22,           0,           0,           0,           0,       27.50,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-08 18:29:22,           0,           0,           0,           0,       27.50,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-08 18:29:27,           0,           0,        0.03,           1,       27.50,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-08 18:29:37,           0,           0,        0.03,           1,       27.50,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-08 18:34:39,           0,           0,        0.03,           1,       27.50,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-08 18:35:19,           0,           0,        0.03,           1,       27.60,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-08 18:37:25,           0,           0,           0,           0,       27.50,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-08 18:42:43,           0,           0,        0.03,           1,       27.40,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-08 18:42:48,           0,           0,           0,           0,       27.50,       22.50,           0,           0,           0,           0,   uW/m^2*Sr,
2010-06-08 23:14:28,           0,           0,           0,           0,       26.60,            ,            ,            ,           0,           0,   uW/m^2*Sr,
