FBC1 
UTC,PMT5577DN,PD1DN,PD2DN,PMTS,TMP,SETTMP,TEPWR,TEDIR,PMT5577rad,PD1rad,rad_units,
2010-03-08 20:32:45,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-08 20:32:51,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-08 20:33:02,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-08 20:33:10,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-08 20:33:15,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-08 20:33:29,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-08 20:33:31,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-08 20:33:42,           8,           0,        1023,           1,        -272,       22.50,           0,           0,        3.80,           0,   uW/m^2*Sr,
2010-03-08 20:33:47,           8,           0,        1023,           1,        -272,       22.50,           0,           0,        3.80,           0,   uW/m^2*Sr,
2010-03-08 20:33:59,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-08 20:34:08,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-08 20:34:17,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-08 20:34:25,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-08 20:34:34,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-08 20:34:39,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-08 20:36:24,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
2010-03-08 20:36:34,          12,           0,        1023,           1,        -272,       22.50,           0,           0,        6.33,           0,   uW/m^2*Sr,
